"property_id","price"
"3e3f264cd0ac7a65ed2349a2",556918510.398745
"112dce80bf512f3f24391d23",866314976.815797
"ff25ded6333278149f8fb68f",542366965.591557
"d555b82c192794e87e9d536f",779865183.749954
"a787382d96ef9fce8f27bc70",577650479.806717
"8c3aa295f7bcfd9a43eb2037",585557467.311982
"13ac95652fb3cf6c43dafc66",592848432.023814
"42fc6a80b882c32f6264ac10",380929485.193702
"1e9c53e09220d689a0210ab9",477228120.201575
"3348706086aa3db5c92259c3",445064256.404684
"66d402a9b7d05f29282ddb00",661189745.303533
"cf88be51d6f31c10e5868ff7",476825524.067677
"30b3f38716be209a894b0942",349528865.943785
"0a5908a92d0ba3e36f54b1f3",559022239.09597
"dd206b6ea2d7f6555109ea39",667535643.551283
"c641febd8bc2ece3e4d2d8b6",574128983.161189
"c11fdc02a288af0572a2bca1",711811598.223012
"35dc60a65969b264ab283d6d",463708610.017096
"d9cb0f637cd4feaaaf8a21c0",542095447.13296
"7e8dfae9a5f1faf8afa706f7",542701328.558358
"a280fe7610c254b935c9dcfc",643270521.982754
"85524880fdc4e4daf90e96fd",611130326.664058
"f361109d06f6609c16724b39",550708833.01876
"3f6b2f0c0876c21755369cb6",526837278.837819
"de26819064a290ce78d8fcc1",554089057.263885
"91be1260a84ab7fa3521c495",757003064.426856
"18c8dc4549d38c918af2972e",794093880.266483
"782b0fb8641849c2c34291e6",579612773.208412
"54933f8b33a4fd6f031ed5be",650027372.926645
"953176c9a901b4f61c030432",676853532.964674
"357e2add3d68167a4f3ce15e",654830665.720347
"90332d50e91925eb9b614bef",490106756.582398
"11723d1d472bf1a3fdd8b72c",595435760.178107
"01f8b6799e2910f7769db175",501166597.220553
"a0d5001f7dd42d7f0c91d2a9",527938403.180357
"d4439c35bcb88e1490916c67",527938403.180357
"4a73dad0ff8a5262e8b07c4b",739598113.472434
"3dd8085a65f24b497ea59557",572764747.60738
"39ef085809bc80e32e7b6af6",584992862.269589
"b98ee16e8fd7d1c75a9da13c",595207730.924673
"16deb26bf740fa61e258f545",654793236.060378
"732a3bd457d7798e1fd892f6",669270686.182302
"1376058cb128a1c7729cd2e9",948105619.607635
"cac7e7c3e13af91bdc7107e8",658772111.600162
"9f3dfa6e1422f6aeac527c61",629397376.745963
"4dd3d1288ccb66ee4fb9c097",788857414.500126
"15fb97d6a43731d61e95d004",598248753.50029
"dac29573163315edf99e0e7a",663576143.234087
"b93f2864087d41c3c92d43c3",678607927.477826
"cd4656aed92f5c0a0b6b7c0c",678607927.477826
"556210496090b42ac10cf1b8",691124727.360948
"762979729fb21e56a32ed14e",691124727.360948
"ea935b76abe664d5e2c4736f",550708833.01876
"40e9ef1e7c6749b7a8d04ea9",679968616.89031
"058265732a484ac8d5497f5c",653591680.856803
"6f52ea8340cdd283f9a79720",600512854.980263
"cafe7c1ee67458e05c84d5fb",526837278.837819
"3f45ed2f08a2b03b738fbb5e",592453785.618425
"f203b18854b75c4564d7a17d",587163545.856446
"d5333f639d11bc3ab073ed72",575079810.215428
"c14f644116669a160446a945",562981427.975473
"de585856ff546e00a5a4672e",586334755.88319
"7a80663cae7c191b5d025fa0",564723997.974851
"71f80198e68fbba902650b1a",663317984.317115
"f3523e0626df8cea803ead0f",540521691.590254
"619abd5f978b1573761be86d",701965896.093382
"17a2323b855e93533a9f09f2",564008136.859614
"38e8630f2c05ea38e2257c21",717254049.87347
"1e3798d739f85ee0e5a314ca",523590608.051361
"46d0544f411bbfb6b452858c",666072501.564654
"605e7a71eecb13b23ffca0c1",618796516.205624
"7515b37b7ae7c62f3dafbe7d",687327828.031448
"28be121ada9c9303be802474",718564666.441895
"331d54f8a1bd3dabce73d6d9",585173776.662662
"22d167639ccaace593dffa31",518945900.616661
"36cd68fc3ffab79fcaa340ab",601784265.704367
"db924733e88c361cdfab874a",839389161.185986
"64eea2e9a13a8edfe8ac7027",733162190.39428
"97fe6eeed892111bfa20255b",587229552.534838
"b54e6757829ac95e2076d954",786616604.001204
"dd59b8122458557041903207",475399999.529345
"b35c58fc1c05a77433025318",687346400.447573
"c41964afa164d8b75f8dbe92",736645648.617516
"96b3ea80cce599b68f96f86e",660269681.466502
"a4bc87ad4f1ad97c0a63d843",666043138.148259
"16e62269e6aa2ea052d05f71",674746640.527297
"518b37b51f824fa0fb5075d3",526257634.463398
"e083d83369cbc93fb94842a1",639476079.194552
"57deff02895d5286eda10d89",633297013.319024
"7ed35835fbe694bc237abe38",691147600.251022
"b48efa9ddf36e85164354f26",553665843.005641
"5910c9b29a1025bada93a5e1",672044754.503977
"10a650e8cb5425c97f08f68a",608716777.102884
"9e0feca2ec3043ae6f840631",599065933.125654
"35ce37bbecac6b164fa21e6c",573285660.334928
"c4955010d066e013812a85ea",599476507.569795
"d5a83c31bec18d1c3eb9af7d",667917805.807451
"70217bd08583854329722821",587116158.15003
"28e748e7aa0a447731e06706",700865108.882447
"27929c0a3e0fd2d6d2969e03",648006266.525311
"5c5ea0d8bae75e0a5c88414f",586284920.598224
"2233f50cf7b04791cf1ddeaa",700704352.58047
"bf430621f17dcaf17fb91ac7",727603131.322072
"d8dc9de06461e0220bc55906",559291869.632667
"d988975f8c4e6ee8fd8dc1e1",675058220.041205
"bab884e0f99df269805e83a4",646600092.308322
"8fa9b20af1508af7a01e2267",748388093.906735
"b6f195d44ddbe10b78b97191",928484054.73795
"2ab0eeac4a228d5769fb4365",586025120.593602
"347a4deda03bfdde6d1c163d",477452734.008052
"17230f18b30b94606fea047d",482000077.924742
"eab4ae491bbbe7b8ab107229",487517369.09128
"07c753474a847bf2bccd55b7",643985445.017186
"b7ce05400f0261743073e072",524690320.145962
"4a33d213841d2af537aa967a",600924196.422407
"04eb0b590ce7483c615b043b",625252022.915004
"a01a51af09a3dc387a18b58c",489738021.267252
"270b930a9e22d5016ffa4019",717863579.31057
"5ed1320fe84a518e267ff537",697749106.223451
"f04b574dc221473cfd616e22",682157856.716739
"6f7e390aa6135019dc5a828f",554746841.324242
"776d4a19fb3852fe6dcd3ddb",475935320.029797
"b7f164b79658952248866c34",687190095.004463
"aafeff5826516e363471e439",492955962.190558
"eba6a2b80a17a846ae560ece",657409878.493048
"90e62f8656ae504bf6175e0d",723172865.616238
"dc4331d09a1e36baaa6bde53",731512247.761961
"372d67ccb9d251e290891f0a",348557084.582885
"a7801c67a0ddd71c50ba38d3",649321477.209148
"e4d6b81f169cab8ea0244d75",589690696.641635
"cd5c6655243a4be0912bc92a",556918510.398745
"f7a7281a19733251134364fc",587450674.016796
"a716ec25a219961fbe90f367",729356142.473096
"8bd45966c16d4eafb49ee2a2",579182836.315186
"baabbdaa5e8f69fc90d303c1",569235090.500633
"8bed46960db1b2a7954ffbcb",608510142.82326
"dbc123f9502159d660f375ca",1151447128.28681
"a4683facc81ccda10e9ae388",691124727.360948
"3a576586fa1aac85c2ffb75b",512887762.176964
"b1fb98d0ba25b21c6647d423",569235090.500633
"97fa4be3ed93c37c048f507c",486727502.761844
"cf184cc576effe39c0f857b8",594734317.573728
"784f67fcb2d009d352740ed1",771748276.26619
"f4d6ce332121f814aa663fca",614658874.354815
"c87ae84ef029febca1e633e8",771748276.26619
"e876c6fd9c161861fb92ad5a",559502804.33705
"9047c4764f2c6b1a10b87e99",798582718.753803
"234c94e9a248ae57bb5a0771",638476822.040523
"a49c2976ca4f24f3a6b622e3",363743835.203171
"ffc171cf73514bed077339a6",718078283.874694
"fba83f5feea2522888377066",635150145.644109
"1a593800d5785ecc36c25ead",645105924.616957
"ab157c9601861dc387a91b82",672893094.064321
"f87f8003f15b0fbc12609514",579101074.219589
"f44d035ea2b15b2c69d4da50",816225002.711213
"fc815b59cce7934f816f0502",568929561.622486
"32915b77ca68000ba9eed6d8",574036916.021275
"cb083fa7ff634f424a351840",619547899.180743
"4f3c7b9bc78f882f858b3d3a",584239428.143475
"53d33316e237830ad463a26b",495768906.304526
"f5d852e25d51377686c43bc8",692758310.176001
"64731b6eaf4fd2bb6c155013",731552152.97166
"dad7e45e4706ab2564ef9cf1",461655345.922758
"255914e9b13ad94efa6ed365",619398287.499704
"5a8950a64b4aea4ac13dad45",637380578.468637
"70f51b4abf26651111305b1b",571985356.807893
"8919ca18fff7571002e440ec",693526815.507901
"f776a4e0c8c82b3d29756b34",691124727.360948
"7ea4af39a7e577ffbd600f0d",577078092.404155
"45fc0d46c7a4df7ff6976fce",615434418.560676
"7cdcecc706fc7c79cce45b20",564083344.008041
"3503f56e09e639be4762ff2d",699902350.631455
"f70ac0d227db6f5333aa821e",706147152.266305
"20db610da64f80afc1621b12",574853326.75938
"c80ef212c870e2f20ed2234a",550629923.068303
"7dc68d5cac1b7fcdab35586e",444857155.510079
"a478fb93a131fee4119bb9f9",753615835.680848
"7749b2b534213ec7b536372b",532291069.06759
"43e59f5312e304fc21c1e052",952977837.684562
"82a7920524816f3db7f5a4ca",727919341.956529
"1a7e331d9ff88ae5efafa8ea",546685949.482251
"a57350d4c79a415137281cb7",372191956.563914
"f3a6132006d54d0e22a17e84",648529609.364649
"14caab87a129f51b2b70508e",596776698.115401
"ba2423d79744d763aa3744f8",754444732.236371
"1caac10c1121a795a172889b",876091809.839211
"40768729f2697b87ed6519d1",626217851.705395
"843234d3c6c20bb60a17fbee",756170933.162154
"cd2e4dff930a1c7a1a569992",554402024.853511
"5a6eab133b7e95155f6a9012",554165189.571166
"5bba6c40aeb129c433d2c58e",972897630.729661
"ad3c644b506498127c7beef1",603965472.206818
"a379656c49f4cb1cfc5b3f03",605369082.622585
"998c1a6ace613d8a7468ba5c",694239691.031135
"dd610d7ece83bb02dcd7a22f",600924196.422407
"539467d04a2b3e78c592b11b",592865282.111133
"e40fe4ac43cabe82c03dda59",534610964.82127
"5561eab714583013b422e7d4",682213683.36127
"d9110b2b5b1c02766da9e24e",589812083.037006
"c72cf05b93b9c290c063b08b",653147659.243947
"d71cc157c0c43935989009f5",620503623.856311
"4199eaa19ddf8ac436bb2ba3",675596591.037194
"d23d12bd86def2657038a481",587450674.016796
"ca438e13d8aa6285858da0aa",669521613.837308
"a173eb804f4bcf6bfe889417",729356142.473096
"9b3677d498c2ccf69c756ec7",691124727.360948
"f8c787390e4c6d2e99fc7c3d",649045132.378534
"a188aa896d1b4520ccd6b65f",636075855.607061
"9fa39c9eb4b10a20dda6c3c2",590494033.646086
"7bc9022fa1eadbd9ab39acd9",498932849.520146
"46f0731f62232b32eb733dc3",709831524.059142
"b6767d1e329ff5e28c42f632",633242042.902385
"abde4b06769fcb1d5577fa7f",590478674.859447
"1496d159d31717ce254f67a7",488235506.689449
"1470749d0d2551a93827e441",620778570.252656
"3ac517f74dbf8cdc8feadfe8",636036900.116466
"fc6616c62030a53d2aa46b12",899667129.316794
"8497f34947cb4c0ff18a0eaa",652165798.834342
"3b2936127f5a4684a1d3de22",664644100.207681
"dab58562904cd13a93d913e1",604288379.575048
"69d1e47b6bdc57512f1838a5",617230453.244373
"23c7f9a0534a4ae6a24e38a6",634523591.128891
"640e9fe41fb79ecba89d8951",752045428.886783
"31f6a25d56f3bb36386d07ae",630024174.005088
"bfb30ae71cdca27f5a5494c6",560570009.745167
"baacf0dbd690644d74f3a929",617230453.244373
"cdcb874d2e62220d12230632",628532852.033985
"1421bdbd9cf7572b799b732c",596642274.154185
"ee9e5adab1455d38edfcaa6e",681284827.098189
"1fae43a9450fae02919962b9",769442655.099185
"5f9ee280509afd55d24f39b7",581640601.457775
"82902f2082dd405ab538ff58",630702515.664199
"eae52c81f779a61f57cb5b58",554126347.392723
"4ec0aee1b202642d2739068b",593256815.276143
"f4c6c3210a3c2eb935c6d5bb",582306931.02579
"14a14706d405569501327924",538178195.106626
"146a5a4f3d111dc7b955ce42",642917274.05797
"99bdce7cdea643b0442976f5",700692428.845798
"733c7cdfd50db77066a67140",499750462.45921
"de328410e22767c66d919423",668543617.337681
"d0116b53467b3081664fb268",792799052.682729
"dc722ea5c4d62773f9fb6bbc",515782656.655724
"e84605e3aadd50b064c8eac3",568217501.898176
"31a3719e57ab1425e7267fad",610477346.313403
"34993717af3f861b9735df6e",529763224.846184
"543822711986a454cfd764e3",645129382.211274
"5bbc4ff9cc3ddacb39469e27",707779876.545375
"d7ced905983af0800c19b7fe",516616060.453565
"02d5bac2567ee9e19041ad42",745771010.752758
"f4897a8a0a911a2acfb8e8c7",729356142.473096
"4ba19ab08d1fe7f72d0dd37a",654005162.588843
"b7c07f8afe037d55bddb8e41",583771742.166339
"40b20b5a3a986802d64f7675",507346497.852302
"01fb5931cb55f5308382818e",915612711.665458
"7cd0c7174b957df1f004fc88",560570009.745167
"ca13bacbf6dc8d1b09fe4c67",751550025.896326
"0ed0dc77661be57aab63bc83",755634373.385068
"d03558acc19951a882bd568b",503892799.461334
"b8cca0d70fb46f3a31473e98",803174840.251186
"f665a58fa8eda69547c1a159",670521876.050673
"8aa5ae4637ba83e672cd3ab9",498983867.414648
"a6da1996f66e545041d920d6",584556507.220227
"b828609eff041a68fa243a12",637109362.055548
"3f39a260b81dd7de1dff2b31",590201825.960718
"40fd167916ff071afdc44792",675159385.209638
"6ca31945172976c3a11732c6",630451629.46249
"1437d1f1601d26a3dca7594f",638646973.073442
"ebab054e5f256bf4e382002a",691124727.360948
"0838d0df248d723da4e25ea9",599388307.755573
"7a134e45b9ebe710c6c6efe6",615364431.577281
"6e9c7f27d6b89c5f9696fae6",649321477.209148
"bd12c705950c46e679c34bf6",608510142.82326
"fa2c1092f17ce021964f8953",702202096.766006
"e3202b635974f7a3367c0ff9",675596591.037194
"49bdf0f970af03d83a57dcff",516616060.453565
"91af29fa680d8033188ffc39",657843731.382841
"cb626b981c0997d254388e76",592865282.111133
"155a8e4186d1626fdda4d0ee",716683452.841722
"d337476c2cfa780518523a6b",711811598.223012
"7c3ea8523ece273991a190da",618481685.80991
"674c02227165e1c7189c54e4",556825440.357503
"17056748001fd65cb961b384",589793980.747066
"f56bca5bebfc765162c8cae0",576349239.550139
"5f4b0ec9c7452b888b33c3e8",696240273.414108
"13dbc077e552640736267a49",473358344.485672
"cb645955c851790e83e696a7",645986763.245863
"649cca8c83352caf7442f20a",587450674.016796
"fc8836e71725949c5f3fa7f7",729356142.473096
"4f431d80287051ca323f2c08",682213683.36127
"42defcc69fa22e4c858f3c24",704537861.978311
"291a2f9022933c9d81311e81",695310542.785349
"d48a061a2040d851937413aa",696240273.414108
"55d2ad80322427ee3426dceb",572865248.325336
"8c41bfacbc1a6ab831b26fa8",645986763.245863
"c7214222fefdd8d2ad7f8f8f",583834164.498176
"b3d9a095c9c73004643c9e78",645986763.245863
"d49aeae19e13909e75dda2b6",696240273.414108
"dd10dcc52d2549df85f2a8ec",667325450.545948
"6732b448d2e4f32679f235ad",669521613.837308
"f08a5c2992cfee4c0910f68c",645986763.245863
"e3a62f080c25f404ca995e06",696240273.414108
"7634d584c3042533942e2dc0",531518673.575772
"ae58dee872922a9c678dbfcc",786481110.352715
"5ec01e911785dbd5b49b166c",687749491.238896
"9bc12d9c9ad95064412c3413",672363140.226861
"7acdaa0cee1ee62e15f4490b",654526995.519695
"d76d5b14d0acc5295b8057e2",620389385.26291
"32f3364ac1fabdd13db1cfe5",562882536.292156
"8cab957b322f1aba06bae4ad",633115845.16892
"e3dc8b417819e9afe3fc7d0d",548818754.632839
"c71fbecd8f7310c201adbf40",577650479.806717
"54c9bffcdc46819f67e4b3d1",553031669.927235
"4d94a2295f612b96264a0db8",529763224.846184
"874f4a836cb74be301e068cd",659643233.115061
"a18925f908acda4171bfbe36",688869320.408268
"a587c7419568288d68c46feb",948465021.606465
"19994da77ce4f2db3efe6660",594459987.606968
"9c4dece6127f1f3f3bc1e0f7",778177971.966053
"09c28a830f8093802384071c",716392042.295996
"5766f7cfab59c920081e3046",778177971.966053
"964b7d9de17c1ce396fb83fd",621433354.485071
"44f77a86369d6607753adc09",603019549.572653
"7f25471be85adf0baeb8ebbc",515190200.89984
"6859481703fb0cb34c1e564d",663634648.511748
"7ba0c14dce0cb09ef5735d9f",568924942.094021
"62cd6a29e98a5b7a5ad38050",518671431.925776
"9c6d7e6260e4fe83d43706d4",620896316.668516
"5dbcb55dbba823dc31b041f6",556918510.398745
"85abc5c0353c5b678f087824",498983867.414648
"56dd1bc39664f8e9f316851b",706481293.826925
"b23341faa7307d9d6009c6d8",841622294.365917
"2af941adae2e8dfd66542055",568973553.5791
"268f887f25d416dcd3c0c9c2",699902350.631455
"9ddc7272fe43f07035d3da63",608510142.82326
"4002635ca8b087877ad22d5b",828011719.448356
"b515b1caa608ff42574e5a06",502663914.697323
"710542343cece039a279dbee",715223709.886897
"187a143dbd6d4bd81d6d9c32",708967012.654546
"26db92c003c8e67d92d88aaf",527479216.020704
"641ac8f4f60ae2b9cf6add93",609201449.465158
"784714647351cb6745c867b1",715223709.886897
"5fcf1e2ab4edf13ec844decf",577078092.404155
"2575d932e98c421bbb38b267",639026977.208443
"af9d2f5f62bf74a7fa9c74f4",616323602.00077
"4db8d529af9f718e6d81a85d",592865282.111133
"9a3368605e5f563e29182f3b",657877477.831431
"5ff696d8369101b6dc60e2ed",643130381.423513
"95ade3ab8dc04237acd6441a",442791135.380546
"607ed21e896eb5ffb50d5ead",534610964.82127
"40d9a852bbed67a6036c6d8b",648396044.34057
"97badba651a94721af5df3f0",620503623.856311
"b2f089146c30929c4836f0fb",688629272.275312
"936307e2f478c3ff7b9652e3",557870817.48499
"b6d5cb459999de084965e993",617541281.437662
"aeb66f808982c6308d891f55",464704466.886366
"cf8418c60f4e54dfa09b1e6e",448487968.138699
"1dcf71e8fbfef2c6534576df",620503623.856311
"c78b16f05ef58855da0d4f2f",504298862.229773
"19ecf1fc86396ada203c2a19",555464047.533256
"985fc7ab5aabf1831ce3d298",740074432.756006
"8aaeae6bcfcee5ad928ce28d",590741813.665766
"1a93cae134c79a43b13ce656",675596591.037194
"ffad647e8ee35eaea6378fb6",699902350.631455
"c21a3eaa136ef8a912ce7b74",597686408.538873
"fabe0f299a4e4bc6f51d54b9",626138981.004547
"5af99278b1091dca9b0b0332",587450674.016796
"3f0c845deec1c24472a35efd",557821244.925385
"c10f25fd39dd36287a6cde73",729356142.473096
"f37d31c512866b575780c4b7",691124727.360948
"5d34f871e5a5cb3a655a0b13",682213683.36127
"95bb852a958d7b16fd676e3c",669521613.837308
"24857a7a80d5f13a52eeb054",722925546.607909
"f9796e9d13fe1becef435e54",694374059.028507
"1c2739878e452a340a4e8972",671777718.956252
"698f3f1929a2dbbc69865b65",637289201.904937
"bc230105784ca8640e499ca2",590201825.960718
"622fdba953206a65224f2c82",658657033.978245
"6765fc17d98c08142d3d7757",593898203.110584
"6f35fcba4ffd6a58bce85892",588194622.296696
"d8654c08e95b39e3b4891cd9",677648855.359551
"33305df46dc2186c7e3f727e",576349239.550139
"0cec193a20d720af010383b1",599388307.755573
"734efe04fa6b326ae1d072e8",541142029.746272
"69190139558b2ef3eface18d",665632513.847943
"bb084299ad23f245d7cc5b69",532873457.828585
"d4c7b3372d70b898b167b92a",699902350.631455
"4a119b1bbf04b4bd6051c5b1",556918510.398745
"f844345b6224bc76bc3c6f91",575173877.279308
"052505ca8210e5e651fc0b63",501734436.960846
"5731cdf8cac0b8371d786c90",670521876.050673
"594d8d78af90086bf8cdf09c",669647811.570774
"fcaddcc78938f3a234dd2d3f",716432063.872073
"1574958978c9b5d23d9521b5",565572163.713701
"55902baa0ece72e2e8c869d6",761525397.706401
"46161effff173111bb6c3a32",575898073.377118
"b3fcd9cbfd485e4e1da6c89c",653380098.454755
"213ddc1761cd6b018349786a",538685787.949565
"be3b1df5f008636e14bec3fe",683486575.07021
"dd27922be5b6f730f8b4e058",482134357.391916
"cd2aeb1b2649ef421102def7",746648402.242896
"a226b4af016a772dc7e39ac8",569235090.500633
"dcef5b332fd31d0ed8d754f3",629360607.394992
"481492907baba4574d4a6f35",675596591.037194
"10e5e54ab66b58b3f41ec381",703157884.226576
"d48866a153ea0fd23a858cd6",598630651.476461
"d273a2075d28e343a657d9de",739331407.458386
"90a711f776d53cf654614649",697993084.025011
"f87c76eb5071c5b309e3ac3a",581255834.45685
"74df03749e60c216a3e1292f",469448741.820281
"03a84af05df0f577e09d60c1",548818754.632839
"78682041182f01ee4db04e8e",608510142.82326
"25c76b5a1da0c2d8158b3732",619646862.740509
"af8f09175265e1546200ff86",607269246.701201
"c8d4ffb290aa9cea002e8d67",469199263.791868
"cb89ad8156c3428ac80a4db3",554089057.263885
"7602cb1e6fef087d8ee81aac",657833922.362746
"00c75d59ed4777481a50cbd3",803651627.465789
"fd36cffb856c2a14982a5fa9",542828965.401403
"06ccfa37fa6b011ac38422de",530992717.321968
"257b533b6a66b40d0f097c55",512958188.40385
"736eef4bb36681acbcc3c41b",686024567.280004
"e1a4437b17f7bec650d8cd97",568714166.647685
"ecabfcb8ce9bb47ec3089c7e",568714166.647685
"a5a46af0c9fb5c0a03855660",578008904.808851
"920b50f4355cd2674ceee068",578321523.761369
"410e5af026805ec8088f2e71",671268811.960831
"efa0c01632d13ab59f629ab1",488969151.875671
"5965d19a68a8414b0419bc68",588575561.552236
"64955a117f2d9264eb59fa82",600883433.236548
"8cd46b5c9cbd056d3712f155",637289201.904937
"65f736c3fee3d14c31a57d1f",559947220.902947
"66e9c614882d58c022de7a2c",670521876.050673
"8c787c1e6161b18601e6d7de",691761999.486828
"29a115ba5b198689fce5f93b",571741440.435475
"de8ee990e70c8e5ad167dc89",686290410.284711
"0b65098a19c2fc1caa6577ed",675596591.037194
"70ea0403b722a1dae1ff9b18",699902350.631455
"5c77e242474e477513b60ad8",727902365.527796
"1655a92b20740a11a5889519",643101942.192059
"1709b1446b20b21482dd2d36",669521613.837308
"e5dba7fa0cfb81488b0c331e",506423196.733014
"d09dc3a3270073e5f1cb353c",556918510.398745
"368e740cb71b9175fe5b7b6a",576349239.550139
"b8a8ad4c0215077d3e5aa472",637223877.057337
"1f4a78e094987ce29f054fb8",667025073.801084
"aae3a99ac764b8e9bfc562cf",681159610.765048
"a63ecc5539e8725af4128cb5",643037717.099813
"a29e18f37ded2e901181d7d2",758125568.668192
"14ead7469d05e5eacce6a575",701666646.179431
"1cbf39c44f6b0fdbf9554845",663363221.693127
"9012294b64280c565a88a1d8",685435660.652112
